super,hall,kind,index,p00,p01,p02,p10,p11,p12,p20,p21,p22,s0,s1,s2
123,425,k,2,24,24,0,-24,24,0,0,0,48,12,12,36
124,230,t,2,24,0,0,0,24,0,0,0,24,0,0,0
124,313,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
124,357,t,2,24,0,0,0,24,0,0,0,24,0,0,0
124,366,t,2,24,0,0,0,24,0,0,0,24,0,0,6
124,380,t,2,24,0,0,0,24,0,0,0,24,0,0,0
124,389,t,2,24,0,0,0,24,0,0,0,24,0,0,0
124,393,t,2,24,0,0,0,24,0,0,0,24,0,0,0
124,401,k,2,24,24,0,-24,24,0,0,0,24,0,0,12
124,401,k,2,24,24,0,-24,24,0,0,0,24,12,12,12
124,401,k,3,24,0,0,0,24,0,0,0,72,0,0,24
124,404,k,2,24,24,0,-24,24,0,0,0,24,0,0,18
124,404,k,2,24,24,0,-24,24,0,0,0,24,36,12,18
124,407,k,2,24,24,0,-24,24,0,0,0,24,24,0,12
124,407,k,2,24,24,0,-24,24,0,0,0,24,36,12,12
124,410,k,2,24,24,0,-24,24,0,0,0,24,24,0,12
124,410,k,2,24,24,0,-24,24,0,0,0,24,36,12,12
125,233,t,2,24,0,0,0,24,0,0,0,24,0,0,0
125,316,t,2,24,24,0,-24,24,0,0,0,24,6,-6,0
125,359,t,2,24,0,0,0,24,0,0,0,24,0,12,0
125,366,t,2,24,0,0,0,24,0,0,0,24,0,0,0
125,377,t,2,24,0,0,0,24,0,0,0,24,0,0,0
125,388,t,2,24,0,0,0,24,0,0,0,24,12,0,0
125,394,t,2,24,0,0,0,24,0,0,0,24,12,0,0
125,402,k,2,24,0,0,0,24,0,0,0,48,0,0,0
125,402,k,2,24,0,0,0,24,0,0,0,48,0,0,12
125,402,k,3,24,0,0,0,24,0,0,0,72,0,0,0
125,404,k,2,24,0,0,0,24,0,0,0,48,0,0,0
125,404,k,2,24,0,0,0,24,0,0,0,48,0,0,12
125,414,k,2,24,0,0,0,24,0,0,0,48,0,12,0
125,414,k,2,24,0,0,0,24,0,0,0,48,12,0,12
125,416,k,2,24,0,0,0,24,0,0,0,48,0,12,0
125,416,k,2,24,0,0,0,24,0,0,0,48,12,0,12
126,228,t,2,24,0,0,0,24,0,0,0,24,0,0,0
126,322,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
126,359,t,2,24,0,0,0,24,0,0,0,24,12,0,6
126,366,t,2,24,0,0,0,24,0,0,0,24,0,0,0
126,381,t,2,24,0,0,0,24,0,0,0,24,0,0,0
126,389,t,2,24,0,0,0,24,0,0,0,24,12,0,6
126,395,t,2,24,0,0,0,24,0,0,0,24,12,0,6
126,404,k,3,24,0,0,0,24,0,0,0,72,0,0,0
127,263,t,2,24,0,0,0,24,0,0,0,24,0,0,0
127,310,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
127,357,t,2,24,0,0,0,24,0,0,0,24,0,0,0
127,367,t,2,24,0,0,0,24,0,0,0,24,0,12,0
127,377,t,2,24,0,0,0,24,0,0,0,24,0,0,0
127,390,t,2,24,0,0,0,24,0,0,0,24,0,0,0
127,394,t,2,24,0,0,0,24,0,0,0,24,0,0,0
127,406,k,2,24,0,0,0,24,0,0,0,48,0,0,0
127,406,k,2,24,0,0,0,24,0,0,0,48,0,0,12
127,406,k,3,24,0,0,0,24,0,0,0,72,0,0,0
127,407,k,2,24,0,0,0,24,0,0,0,48,0,0,0
127,407,k,2,24,0,0,0,24,0,0,0,48,0,0,12
127,418,k,2,24,0,0,0,24,0,0,0,48,0,0,0
127,418,k,2,24,0,0,0,24,0,0,0,48,0,0,12
127,419,k,2,24,0,0,0,24,0,0,0,48,0,12,0
127,419,k,2,24,0,0,0,24,0,0,0,48,12,0,12
128,275,t,2,24,0,0,0,24,0,0,0,24,0,0,0
128,313,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
128,357,t,2,24,0,0,0,24,0,0,0,24,0,0,0
128,367,t,2,24,0,0,0,24,0,0,0,24,12,0,6
128,381,t,2,24,0,0,0,24,0,0,0,24,0,0,0
128,391,t,2,24,0,0,0,24,0,0,0,24,0,0,0
128,395,t,2,24,0,0,0,24,0,0,0,24,0,0,0
128,407,k,3,24,0,0,0,24,0,0,0,72,0,24,24
129,278,t,2,24,0,0,0,24,0,0,0,24,0,0,0
129,316,t,2,24,24,0,-24,24,0,0,0,24,6,-6,0
129,359,t,2,24,0,0,0,24,0,0,0,24,0,0,0
129,367,t,2,24,0,0,0,24,0,0,0,24,0,0,0
129,376,t,2,24,0,0,0,24,0,0,0,24,0,12,0
129,390,t,2,24,0,0,0,24,0,0,0,24,0,0,0
129,392,t,2,24,0,0,0,24,0,0,0,24,0,0,0
129,408,k,2,24,0,0,0,24,0,0,0,48,0,0,0
129,408,k,2,24,0,0,0,24,0,0,0,48,0,0,12
129,408,k,3,24,0,0,0,24,0,0,0,72,0,0,0
129,410,k,2,24,0,0,0,24,0,0,0,48,0,0,0
129,410,k,2,24,0,0,0,24,0,0,0,48,0,0,12
129,420,k,2,24,0,0,0,24,0,0,0,48,0,0,0
129,420,k,2,24,0,0,0,24,0,0,0,48,0,0,12
129,422,k,2,24,0,0,0,24,0,0,0,48,0,0,0
129,422,k,2,24,0,0,0,24,0,0,0,48,0,0,12
130,266,t,2,24,0,0,0,24,0,0,0,24,6,6,0
130,322,t,2,24,24,0,-24,24,0,0,0,24,0,0,6
130,359,t,2,24,0,0,0,24,0,0,0,24,0,0,0
130,367,t,2,24,0,0,0,24,0,0,0,24,0,0,6
130,380,t,2,24,0,0,0,24,0,0,0,24,0,12,0
130,391,t,2,24,0,0,0,24,0,0,0,24,0,0,0
130,393,t,2,24,0,0,0,24,0,0,0,24,0,0,0
130,410,k,3,24,0,0,0,24,0,0,0,72,0,0,24
131,227,t,2,24,0,0,0,24,0,0,0,24,0,0,0
131,313,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
131,358,t,2,24,0,0,0,24,0,0,0,24,0,0,0
131,370,t,2,24,0,0,0,24,0,0,0,24,0,0,0
131,382,t,2,24,0,0,0,24,0,0,0,24,0,0,0
131,389,t,2,24,0,0,0,24,0,0,0,24,0,0,6
131,392,t,2,24,0,0,0,24,0,0,0,24,0,0,6
131,412,k,3,24,0,0,0,24,0,0,0,72,0,0,24
131,413,k,2,24,24,0,-24,24,0,0,0,24,0,0,12
131,413,k,2,24,24,0,-24,24,0,0,0,24,12,12,12
131,416,k,2,24,24,0,-24,24,0,0,0,24,0,0,18
131,416,k,2,24,24,0,-24,24,0,0,0,24,36,12,18
131,419,k,2,24,24,0,-24,24,0,0,0,24,24,0,12
131,419,k,2,24,24,0,-24,24,0,0,0,24,36,12,12
131,422,k,2,24,24,0,-24,24,0,0,0,24,12,12,18
131,422,k,2,24,24,0,-24,24,0,0,0,24,24,0,18
132,230,t,2,24,0,0,0,24,0,0,0,24,0,0,0
132,310,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
132,358,t,2,24,0,0,0,24,0,0,0,24,0,0,0
132,370,t,2,24,0,0,0,24,0,0,0,24,0,0,6
132,378,t,2,24,0,0,0,24,0,0,0,24,0,0,0
132,388,t,2,24,0,0,0,24,0,0,0,24,0,0,6
132,393,t,2,24,0,0,0,24,0,0,0,24,0,0,6
132,412,k,2,24,24,0,-24,24,0,0,0,24,0,0,0
132,412,k,2,24,24,0,-24,24,0,0,0,24,12,12,0
132,413,k,3,24,0,0,0,24,0,0,0,72,0,0,0
132,414,k,2,24,24,0,-24,24,0,0,0,24,0,0,6
132,414,k,2,24,24,0,-24,24,0,0,0,24,36,12,6
132,418,k,2,24,24,0,-24,24,0,0,0,24,12,-12,0
132,418,k,2,24,24,0,-24,24,0,0,0,24,24,0,0
132,420,k,2,24,24,0,-24,24,0,0,0,24,12,12,6
132,420,k,2,24,24,0,-24,24,0,0,0,24,24,0,6
133,233,t,2,24,0,0,0,24,0,0,0,24,0,0,6
133,322,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
133,361,t,2,24,0,0,0,24,0,0,0,24,0,0,0
133,370,t,2,24,0,0,0,24,0,0,0,24,12,0,6
133,383,t,2,24,0,0,0,24,0,0,0,24,0,12,0
133,389,t,2,24,0,0,0,24,0,0,0,24,0,0,0
133,394,t,2,24,0,0,0,24,0,0,0,24,0,0,0
133,414,k,3,24,0,0,0,24,0,0,0,72,0,0,0
134,228,t,2,24,0,0,0,24,0,0,0,24,0,0,0
134,316,t,2,24,24,0,-24,24,0,0,0,24,18,18,6
134,361,t,2,24,0,0,0,24,0,0,0,24,0,0,0
134,370,t,2,24,0,0,0,24,0,0,0,24,0,12,0
134,379,t,2,24,0,0,0,24,0,0,0,24,0,0,0
134,388,t,2,24,0,0,0,24,0,0,0,24,0,0,0
134,395,t,2,24,0,0,0,24,0,0,0,24,0,0,0
134,416,k,3,24,0,0,0,24,0,0,0,72,0,0,24
134,426,k,2,24,24,0,-24,24,0,0,0,48,0,0,0
134,426,k,2,24,24,0,-24,24,0,0,0,48,0,0,12
134,426,k,2,24,24,0,-24,24,0,0,0,48,12,-12,12
134,426,k,2,24,24,0,-24,24,0,0,0,48,12,12,0
134,428,k,2,24,24,0,-24,24,0,0,0,48,0,0,0
134,428,k,2,24,24,0,-24,24,0,0,0,48,0,0,12
134,428,k,2,24,24,0,-24,24,0,0,0,48,12,-12,12
134,428,k,2,24,24,0,-24,24,0,0,0,48,12,12,0
135,263,t,2,24,0,0,0,24,0,0,0,24,0,0,0
135,313,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
135,358,t,2,24,0,0,0,24,0,0,0,24,0,0,0
135,371,t,2,24,0,0,0,24,0,0,0,24,12,0,6
135,383,t,2,24,0,0,0,24,0,0,0,24,0,0,0
135,391,t,2,24,0,0,0,24,0,0,0,24,0,0,6
135,394,t,2,24,0,0,0,24,0,0,0,24,0,0,6
135,418,k,3,24,0,0,0,24,0,0,0,72,0,24,24
136,275,t,2,24,0,0,0,24,0,0,0,24,0,0,0
136,310,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
136,358,t,2,24,0,0,0,24,0,0,0,24,0,12,0
136,371,t,2,24,0,0,0,24,0,0,0,24,0,0,0
136,379,t,2,24,0,0,0,24,0,0,0,24,0,0,0
136,390,t,2,24,0,0,0,24,0,0,0,24,12,0,6
136,395,t,2,24,0,0,0,24,0,0,0,24,12,0,6
136,419,k,3,24,0,0,0,24,0,0,0,72,24,24,0
137,278,t,2,24,0,0,0,24,0,0,0,24,0,0,6
137,322,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
137,361,t,2,24,0,0,0,24,0,0,0,24,0,0,0
137,371,t,2,24,0,0,0,24,0,0,0,24,0,0,0
137,382,t,2,24,0,0,0,24,0,0,0,24,0,12,0
137,391,t,2,24,0,0,0,24,0,0,0,24,0,0,0
137,392,t,2,24,0,0,0,24,0,0,0,24,0,0,0
137,420,k,3,24,0,0,0,24,0,0,0,72,0,0,0
138,266,t,2,24,0,0,0,24,0,0,0,24,6,6,6
138,316,t,2,24,24,0,-24,24,0,0,0,24,6,-6,6
138,361,t,2,24,0,0,0,24,0,0,0,24,0,0,0
138,371,t,2,24,0,0,0,24,0,0,0,24,0,0,6
138,378,t,2,24,0,0,0,24,0,0,0,24,0,12,0
138,390,t,2,24,0,0,0,24,0,0,0,24,0,0,0
138,393,t,2,24,0,0,0,24,0,0,0,24,0,0,0
138,422,k,3,24,0,0,0,24,0,0,0,72,0,0,24
139,334,t,2,0,24,24,0,24,-24,-24,0,0,0,0,0
139,337,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,363,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,374,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,384,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,396,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,398,t,2,24,0,0,0,24,0,0,0,24,0,0,0
139,400,k,2,24,0,0,0,24,0,0,0,24,24,24,0
139,404,k,2,24,0,0,0,24,0,0,0,24,24,24,0
139,407,k,2,24,0,0,0,24,0,0,0,24,12,12,12
139,408,k,2,24,0,0,0,24,0,0,0,24,0,12,18
139,412,k,2,24,0,0,0,24,0,0,0,24,0,12,0
139,416,k,2,24,0,0,0,24,0,0,0,24,0,24,0
139,419,k,2,24,0,0,0,24,0,0,0,24,12,12,12
139,420,k,2,24,0,0,0,24,0,0,0,24,12,12,12
139,424,k,3,24,0,0,0,24,0,0,0,72,0,0,0
140,334,t,2,0,24,24,0,24,-24,-24,0,0,36,0,0
140,338,t,2,24,0,0,0,24,0,0,0,24,0,0,0
140,363,t,2,24,0,0,0,24,0,0,0,24,0,0,0
140,374,t,2,24,0,0,0,24,0,0,0,24,0,0,6
140,385,t,2,24,0,0,0,24,0,0,0,24,0,0,0
140,397,t,2,24,0,0,0,24,0,0,0,24,0,0,0
140,398,t,2,24,0,0,0,24,0,0,0,24,0,12,18
140,401,k,2,24,0,0,0,24,0,0,0,24,24,24,12
140,402,k,2,24,0,0,0,24,0,0,0,24,24,24,18
140,406,k,2,24,0,0,0,24,0,0,0,24,12,12,0
140,410,k,2,24,0,0,0,24,0,0,0,24,24,12,6
140,413,k,2,24,0,0,0,24,0,0,0,24,0,12,12
140,414,k,2,24,0,0,0,24,0,0,0,24,0,24,12
140,418,k,2,24,0,0,0,24,0,0,0,24,12,24,0
140,422,k,2,24,0,0,0,24,0,0,0,24,12,12,0
140,425,k,3,24,0,0,0,24,0,0,0,72,0,0,24
141,335,t,2,0,24,24,0,24,-24,-24,0,0,0,0,0
141,343,t,2,24,0,0,0,24,0,0,0,24,0,6,3
141,364,t,2,24,0,0,0,24,0,0,0,24,0,0,0
141,375,t,2,24,0,0,0,24,0,0,0,24,0,0,0
141,386,t,2,24,0,0,0,24,0,0,0,24,0,0,0
141,396,t,2,24,0,0,0,24,0,0,0,24,0,0,0
141,399,t,2,24,0,0,0,24,0,0,0,24,0,0,0
141,426,k,3,24,0,0,0,24,0,0,0,72,12,0,6
142,335,t,2,0,24,24,0,24,-24,-24,0,0,36,0,0
142,341,t,2,24,0,0,0,24,0,0,0,24,0,6,3
142,364,t,2,24,0,0,0,24,0,0,0,24,0,0,0
142,375,t,2,24,0,0,0,24,0,0,0,24,0,0,6
142,387,t,2,24,0,0,0,24,0,0,0,24,0,0,0
142,397,t,2,24,0,0,0,24,0,0,0,24,0,0,0
142,399,t,2,24,0,0,0,24,0,0,0,24,0,12,18
142,428,k,3,24,0,0,0,24,0,0,0,72,0,12,6
143,1,t,3,24,0,0,0,24,0,0,0,24,0,0,0
143,430,k,2,24,0,0,0,24,0,0,0,48,0,0,0
143,430,k,3,24,0,0,0,24,0,0,0,72,0,0,0
143,430,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
143,430,k,3,48,-24,0,24,24,0,0,0,24,8,16,0
143,430,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
143,430,k,4,48,0,0,0,48,0,0,0,24,0,0,0
143,431,k,3,24,0,0,0,24,0,0,0,72,0,0,0
143,432,k,3,24,0,0,0,24,0,0,0,72,0,0,0
143,433,k,3,24,-48,0,-24,-24,0,0,0,-72,-32,-16,-48
143,433,k,3,24,-48,0,-24,-24,0,0,0,-72,-16,-32,-48
143,433,k,3,24,-48,0,-24,-24,0,0,0,-72,0,0,0
143,433,k,3,48,-24,0,24,24,0,0,0,72,0,0,0
143,433,k,3,48,-24,0,24,24,0,0,0,72,16,8,0
143,433,k,3,48,-24,0,24,24,0,0,0,72,32,16,0
144,1,t,3,24,0,0,0,24,0,0,0,24,0,0,0
144,431,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
144,431,k,3,48,-24,0,24,24,0,0,0,24,8,16,0
144,431,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
144,431,k,4,48,0,0,0,48,0,0,0,24,0,0,0
144,432,k,2,24,0,0,0,24,0,0,0,48,0,0,0
145,1,t,3,24,0,0,0,24,0,0,0,24,0,0,0
145,431,k,2,24,0,0,0,24,0,0,0,48,0,0,0
145,432,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
145,432,k,3,48,-24,0,24,24,0,0,0,24,8,16,0
145,432,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
145,432,k,4,48,0,0,0,48,0,0,0,24,0,0,0
146,1,t,3,16,-8,-8,8,8,-16,8,8,8,0,0,0
146,430,k,3,0,-24,0,-24,0,0,0,0,-24,-24,-24,0
146,431,k,3,0,-24,0,-24,0,0,0,0,-24,-8,-24,0
146,432,k,3,0,-24,0,-24,0,0,0,0,-24,-8,-8,0
146,433,k,2,24,-24,0,24,0,0,0,0,48,24,24,0
146,433,k,4,-48,48,0,0,48,0,0,0,-24,0,0,0
147,2,t,3,24,0,0,0,24,0,0,0,24,0,0,0
147,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
147,435,k,2,24,0,0,0,24,0,0,0,48,0,0,0
147,435,k,2,24,0,0,0,24,0,0,0,48,0,0,12
147,435,k,3,24,0,0,0,24,0,0,0,72,0,0,0
147,435,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
147,435,k,4,48,0,0,0,48,0,0,0,24,0,0,0
147,436,k,3,24,-48,0,-24,-24,0,0,0,-72,24,-24,0
147,436,k,3,48,-24,0,24,24,0,0,0,72,0,0,0
148,2,t,3,16,-8,-8,8,8,-16,8,8,8,0,0,0
148,433,t,2,24,0,0,0,24,0,0,0,24,0,0,0
148,435,k,3,0,-24,0,-24,0,0,0,0,-24,-24,-24,0
148,436,k,2,24,-24,0,24,0,0,0,0,48,0,0,0
148,436,k,2,24,-24,0,24,0,0,0,0,48,0,0,12
148,436,k,4,-48,48,0,0,48,0,0,0,-24,48,48,-24
149,9,t,3,24,24,0,0,48,0,0,0,24,0,0,0
149,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
149,438,k,2,24,0,0,0,24,0,0,0,48,0,0,0
149,438,k,2,24,0,0,0,24,0,0,0,48,0,0,12
149,438,k,3,24,0,0,0,24,0,0,0,72,0,0,0
149,438,k,4,48,0,0,0,48,0,0,0,24,0,0,0
149,439,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
149,439,k,3,48,-24,0,24,24,0,0,0,24,32,40,0
149,439,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
149,440,k,3,24,0,0,0,24,0,0,0,72,0,0,12
149,442,k,3,24,0,0,0,24,0,0,0,72,0,0,24
149,444,k,3,24,24,0,-24,48,0,0,0,72,32,40,72
149,444,k,3,24,24,0,-24,48,0,0,0,72,40,32,72
149,444,k,3,24,24,0,-24,48,0,0,0,72,48,24,72
149,444,k,3,48,-24,0,24,24,0,0,0,72,0,0,0
149,444,k,3,48,-24,0,24,24,0,0,0,72,8,40,60
149,444,k,3,48,-24,0,24,24,0,0,0,72,16,8,12
150,9,t,3,24,-24,0,48,0,0,0,0,24,0,0,0
150,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
150,438,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
150,439,k,2,24,0,0,0,24,0,0,0,48,0,0,0
150,439,k,2,24,0,0,0,24,0,0,0,48,0,0,12
150,439,k,3,24,0,0,0,24,0,0,0,72,0,0,0
150,439,k,4,48,0,0,0,48,0,0,0,24,0,0,0
150,441,k,3,24,0,0,0,24,0,0,0,72,0,0,0
150,443,k,3,24,0,0,0,24,0,0,0,72,0,0,0
151,9,t,3,24,24,0,0,48,0,0,0,24,0,0,4
151,431,t,2,24,0,0,0,24,0,0,0,24,0,0,0
151,440,k,4,48,0,0,0,48,0,0,0,24,0,0,0
151,441,k,3,48,-24,0,24,24,0,0,0,24,-8,8,4
151,441,k,3,48,-24,0,24,24,0,0,0,24,0,0,4
151,441,k,3,48,-24,0,24,24,0,0,0,24,32,40,4
151,442,k,2,24,0,0,0,24,0,0,0,48,0,0,0
151,442,k,2,24,0,0,0,24,0,0,0,48,0,0,12
152,9,t,3,24,-24,0,48,0,0,0,0,24,0,0,8
152,431,t,2,24,0,0,0,24,0,0,0,24,0,0,0
152,440,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
152,441,k,4,48,0,0,0,48,0,0,0,24,0,0,0
152,443,k,2,24,0,0,0,24,0,0,0,48,0,0,0
152,443,k,2,24,0,0,0,24,0,0,0,48,0,0,12
153,9,t,3,24,24,0,0,48,0,0,0,24,0,0,8
153,432,t,2,24,0,0,0,24,0,0,0,24,0,0,0
153,440,k,2,24,0,0,0,24,0,0,0,48,0,0,0
153,440,k,2,24,0,0,0,24,0,0,0,48,0,0,12
153,442,k,4,48,0,0,0,48,0,0,0,24,0,0,0
153,443,k,3,48,-24,0,24,24,0,0,0,24,-8,8,8
153,443,k,3,48,-24,0,24,24,0,0,0,24,0,0,8
153,443,k,3,48,-24,0,24,24,0,0,0,24,32,40,8
154,9,t,3,24,-24,0,48,0,0,0,0,24,0,0,4
154,432,t,2,24,0,0,0,24,0,0,0,24,0,0,0
154,441,k,2,24,0,0,0,24,0,0,0,48,0,0,0
154,441,k,2,24,0,0,0,24,0,0,0,48,0,0,12
154,442,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
154,443,k,4,48,0,0,0,48,0,0,0,24,0,0,0
155,9,t,3,8,-24,-8,16,0,-16,16,0,8,-8,-16,8
155,433,t,2,24,0,0,0,24,0,0,0,24,0,0,0
155,439,k,3,0,24,0,-24,24,0,0,0,24,0,0,0
155,441,k,3,0,24,0,-24,24,0,0,0,24,8,8,8
155,443,k,3,0,24,0,-24,24,0,0,0,24,16,16,16
155,444,k,2,24,-24,0,24,0,0,0,0,48,24,24,0
155,444,k,2,24,-24,0,24,0,0,0,0,48,24,24,12
155,444,k,4,48,-48,0,48,0,0,0,0,24,0,0,0
156,30,t,3,24,-24,0,48,0,0,0,0,24,0,0,0
156,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
156,446,k,2,24,0,0,0,24,0,0,0,48,0,0,0
156,446,k,3,24,0,0,0,24,0,0,0,72,0,0,0
156,446,k,4,48,0,0,0,48,0,0,0,24,0,0,0
156,447,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
156,447,k,3,48,-24,0,24,24,0,0,0,24,32,40,0
156,447,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
156,448,k,2,24,0,0,0,24,0,0,0,48,0,0,0
157,30,t,3,24,-24,0,24,24,0,0,0,24,0,0,0
157,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
157,446,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
157,447,k,2,24,0,0,0,24,0,0,0,48,0,0,0
157,447,k,3,24,0,0,0,24,0,0,0,72,0,0,0
157,447,k,4,48,0,0,0,48,0,0,0,24,0,0,0
157,449,k,2,24,0,0,0,24,0,0,0,48,0,0,0
157,450,k,3,24,-48,0,-24,-24,0,0,0,-72,24,-24,0
157,450,k,3,48,-24,0,24,24,0,0,0,72,0,0,0
158,39,t,3,24,-24,0,48,0,0,0,0,24,0,0,0
158,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
158,448,k,3,24,0,0,0,24,0,0,0,72,0,0,0
158,448,k,4,48,0,0,0,48,0,0,0,24,0,0,0
158,449,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
158,449,k,3,48,-24,0,24,24,0,0,0,24,32,40,0
158,449,k,3,48,-24,0,24,24,0,0,0,24,40,32,0
159,39,t,3,24,-24,0,24,24,0,0,0,24,0,0,0
159,430,t,2,24,0,0,0,24,0,0,0,24,0,0,0
159,448,k,3,48,-24,0,24,24,0,0,0,24,0,0,0
159,449,k,3,24,0,0,0,24,0,0,0,72,0,0,0
159,449,k,4,48,0,0,0,48,0,0,0,24,0,0,0
159,452,k,3,24,-48,0,-24,-24,0,0,0,-72,24,-24,0
159,452,k,3,48,-24,0,24,24,0,0,0,72,0,0,0
160,30,t,3,8,-24,-8,16,0,-16,16,0,8,0,0,0
160,433,t,2,24,0,0,0,24,0,0,0,24,0,0,0
160,446,k,3,0,-24,0,-24,0,0,0,0,-24,-24,-24,0
160,450,k,2,24,-24,0,24,0,0,0,0,48,24,24,0
160,450,k,4,-48,48,0,0,48,0,0,0,-24,0,0,0
160,452,k,2,24,-24,0,24,0,0,0,0,48,24,24,0
161,39,t,3,8,-24,-8,16,0,-16,16,0,8,0,12,12
161,433,t,2,24,0,0,0,24,0,0,0,24,0,0,0
161,448,k,3,0,-24,0,-24,0,0,0,0,-24,-24,-24,0
161,452,k,4,-48,48,0,0,48,0,0,0,-24,0,0,0
162,63,t,3,0,-48,0,24,-24,0,0,0,24,0,0,0
162,435,t,2,24,0,0,0,24,0,0,0,24,0,0,0
162,438,t,2,24,0,0,0,24,0,0,0,24,0,0,0
